Código Ámbito,Ámbito,Código área (M49),Área,Código indicador,Indicador,Código de sexo,Sexo,Código año,Año,Código Elemento,Elemento,Código fuente,Fuente,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"OEA","Indicadores de empleo: Agricultura","422","Líbano","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2019","2019","6199","Valor","3023","Labour force survey","1000 No.","56.59","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","422","Líbano","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2019","2019","6199","Valor","3023","Labour force survey","1000 No.","16.5","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","422","Líbano","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2019","2019","6199","Valor","3023","Labour force survey","1000 No.","40.09","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","430","Liberia","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2010","2010","6199","Valor","3023","Labour force survey","1000 No.","507.79","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","430","Liberia","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2017","2017","6199","Valor","3023","Labour force survey","1000 No.","196.62","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","430","Liberia","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2010","2010","6199","Valor","3023","Labour force survey","1000 No.","19.45","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","430","Liberia","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2017","2017","6199","Valor","3023","Labour force survey","1000 No.","14.68","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","430","Liberia","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2010","2010","6199","Valor","3023","Labour force survey","1000 No.","488.07","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","430","Liberia","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2017","2017","6199","Valor","3023","Labour force survey","1000 No.","181.94","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","430","Liberia","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2010","2010","6199","Valor","3023","Labour force survey","1000 No.","0.28","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2008","2008","6199","Valor","3023","Labour force survey","1000 No.","115.09","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2009","2009","6199","Valor","3023","Labour force survey","1000 No.","118.36","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2010","2010","6199","Valor","3023","Labour force survey","1000 No.","110.17","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2011","2011","6199","Valor","3023","Labour force survey","1000 No.","106.38","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2012","2012","6199","Valor","3023","Labour force survey","1000 No.","112.22","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2013","2013","6199","Valor","3023","Labour force survey","1000 No.","108.89","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2014","2014","6199","Valor","3023","Labour force survey","1000 No.","120.9","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2015","2015","6199","Valor","3023","Labour force survey","1000 No.","121.06","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2016","2016","6199","Valor","3023","Labour force survey","1000 No.","108.58","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2017","2017","6199","Valor","3023","Labour force survey","1000 No.","105.46","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2018","2018","6199","Valor","3023","Labour force survey","1000 No.","98.74","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2019","2019","6199","Valor","3023","Labour force survey","1000 No.","88.72","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2020","2020","6199","Valor","3023","Labour force survey","1000 No.","77.28","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2021","2021","6199","Valor","3023","Labour force survey","1000 No.","72.71","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2008","2008","6199","Valor","3023","Labour force survey","1000 No.","50.03","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2009","2009","6199","Valor","3023","Labour force survey","1000 No.","46.21","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2010","2010","6199","Valor","3023","Labour force survey","1000 No.","43.37","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2011","2011","6199","Valor","3023","Labour force survey","1000 No.","42.6","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2012","2012","6199","Valor","3023","Labour force survey","1000 No.","46.63","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","440","Lituania","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2013","2013","6199","Valor","3023","Labour force survey","1000 No.","45.63","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
